"","date","Austria","Belgium","Bulgaria","Croatia","Cyprus","Czechia","Denmark","Estonia","Finland","France","Germany","Greece","Hungary","Ireland","Italy","Latvia","Lithuania","Luxembourg","Malta","Netherlands","Poland","Portugal","Romania","Slovakia","Slovenia","Sweden","United.Kingdom"
"36",2020-02-26,NA,0,NA,NA,NA,NA,NA,NA,0.0362455483670565,0.0104457526472932,0.0060227022388179,NA,NA,NA,0.745532446516413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00977499429384708,0.0315092422909488
"37",2020-02-27,NA,0,NA,NA,NA,NA,NA,NA,0.0362455483670565,0.0402907602109881,0.0120454044776358,NA,NA,NA,1.08019367806378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0195499885876942,0.0405118829455056
"38",2020-02-28,NA,0,NA,NA,NA,NA,NA,NA,0.0543683225505847,0.0686435173964982,0.0445679965672525,NA,NA,NA,1.46621381148228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0977499429384708,0.0570167241455264
"39",2020-02-29,NA,0,NA,NA,NA,NA,NA,NA,0.108736645101169,0.131318033280257,0.060227022388179,NA,NA,NA,1.86383111629103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.127074925820012,0.0645189246909904
"40",2020-03-01,NA,0.0087294167990119,NA,NA,NA,NA,NA,NA,0.126859419284698,0.1760855446258,0.121658585224122,NA,NA,NA,2.80154526013168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.127074925820012,0.114033448291053
"41",2020-03-02,NA,0.0611059175930833,NA,NA,NA,NA,NA,NA,0.144982193468226,0.267112817695069,0.16140842000032,NA,NA,NA,3.36814991948415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.175949897289247,0.172550612545672
"42",2020-03-03,NA,0.104753001588143,NA,NA,NA,NA,NA,NA,0.144982193468226,0.298450075636949,0.207180957015336,NA,NA,NA,4.14019018632115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.303024823109259,0.255074818545776
"43",2020-03-04,NA,0.192047169578262,NA,NA,NA,NA,NA,NA,0.217473290202339,0.411861104378989,0.269817060299042,NA,NA,NA,5.11269584433256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.596274651924672,0.33759902454588
"44",2020-03-05,NA,0.427741423151583,NA,NA,NA,NA,NA,NA,0.326209935303508,0.617791656568484,0.401111969105272,NA,NA,NA,6.38672795849061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.840649509270849,0.408119709673241
"45",2020-03-06,NA,0.942777014293285,NA,NA,NA,NA,NA,NA,0.344332709487037,0.901319228423585,0.623951951941534,NA,NA,NA,7.64750616248837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41737417260783,0.52515403818248
"46",2020-03-07,NA,1.466542022234,NA,NA,NA,NA,NA,NA,0.471192128771734,1.39674635398092,0.804633019106071,NA,NA,NA,9.64387638038232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.73994898430478,0.607678244182584
"47",2020-03-08,NA,1.73715394300337,NA,NA,NA,NA,NA,NA,0.579928773872904,1.66087467091962,1.00097311209153,NA,NA,NA,11.9616539196633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.18959872182175,0.681199809528131
"48",2020-03-09,NA,2.07760119816483,NA,0.294388513352727,NA,NA,NA,NA,0.743033741524658,2.08765827908046,1.32017633074888,NA,NA,NA,14.8162148204362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1768731455003,0.898763625346587
"49",2020-03-10,NA,2.32202486853717,NA,0.318920889465454,NA,NA,NA,NA,1.05112090264464,2.63979091900881,1.54181177313738,0.829867857996369,NA,NA,16.2807718931484,NA,NA,NA,NA,NA,NA,NA,0.128770012533958,NA,NA,4.13482258629732,1.27987541305616
"50",2020-03-11,1.65937163998408,2.73230745809072,NA,0.392518017803636,NA,NA,7.61270812446468,1.20771123624341,2.01162793437164,3.39486961037029,1.86221953224249,0.913787079591507,NA,NA,19.895775889368,NA,NA,NA,NA,3.48914658425569,NA,NA,0.226635222059766,NA,NA,6.0409464735975,1.89205497756602
"51",2020-03-12,2.28022497467201,2.73230745809072,NA,0.392518017803636,NA,NA,10.5751194308174,1.1322292839782,3.38895877231978,3.3650246028066,2.82223826911007,0.895138363681476,NA,NA,23.9531291371873,NA,NA,NA,NA,4.64640913293087,NA,NA,0.247238424065199,NA,NA,7.50719561767456,2.61526711014875
"52",2020-03-13,3.51064340159898,4.87101457384864,NA,0.662374155043636,NA,NA,13.7786572388501,5.88759227668664,4.45820244914795,5.40343861940696,3.62446220732061,1.73433057963286,NA,1.83514673017634,27.7868226510518,NA,NA,5.53841542676749,NA,5.51435604443726,NA,NA,0.442968843116815,NA,NA,8.91479479598854,3.31597264109509
"53",2020-03-14,4.58302643424175,6.00583875772019,NA,0.785036035607272,NA,1.7746812146707,14.1920169560156,8.60494255823433,4.91127180373616,6.55545591136558,4.49173132971039,2.08865618192345,NA,2.60998646069523,33.1828208250605,NA,NA,8.14472856877572,NA,6.50960183629792,NA,NA,0.618096060162998,NA,NA,9.57949440797014,3.8546306402594
"54",2020-03-15,6.59233359014085,7.71680445032652,NA,1.03035979673454,NA,2.34746192416759,14.8120565317639,12.8319318850863,5.41870948087495,6.56440941363469,5.68663545389186,3.02109197742498,NA,2.60998646069523,38.1927988656508,1.5625260421007,NA,9.44788513977983,NA,8.07190627700942,NA,2.3840530400228,0.659302464173865,NA,NA,10.2539690142456,4.46831064487836
"55",2020-03-16,8.95157626195495,9.1658876389625,NA,1.22661880563636,NA,2.77000507051776,15.673222609192,15.3983182621035,6.36109373841841,9.6832127040408,7.0610161047901,3.02109197742498,NA,3.4256072296625,42.9824306498263,1.71877864631077,NA,12.3799874245391,NA,9.72679172161494,NA,3.2014426537449,0.798374077710539,NA,NA,11.0164185691657,5.32656238727944
"56",2020-03-17,11.141495297036,10.7371826627846,NA,1.37381306231273,NA,3.67143044939811,16.7238452236543,16.8324753551426,7.30347799596188,11.1918778363856,8.39323784001662,3.54325602290584,0.511626403033085,4.50630474854412,48.0520512861379,2.50004166736112,NA,22.6423454211965,NA,11.6478475524157,0.626764222781289,4.33994961571498,0.932294890745855,NA,NA,12.0525679643135,6.3963761850626
"57",2020-03-18,13.6361968782366,12.7711367769544,NA,1.74179870400363,NA,4.28177054968168,18.0328176613451,19.3233797798946,8.0827572858536,13.1810475905058,9.58573288330257,3.81366240360129,0.573021571397055,5.83168849811592,54.0494456336699,3.64589409823497,NA,32.9047034178539,NA,13.759851703748,0.658365780232446,4.31075712951062,1.31860492834773,NA,13.2153848223948,13.1766923081059,7.81129120793711
"58",2020-03-19,17.4741993108528,15.2328323142758,NA,2.33057573070909,NA,6.40387612912919,19.6518098869099,19.9272353980163,9.60507031726997,15.7223499845545,12.8283557686821,3.60852652859095,0.726509492306981,11.235176092524,61.592577253646,4.42715711928532,NA,54.4067868394218,NA,16.5835723225154,0.932245944809144,7.56085392692946,1.3958669358681,1.90810948365273,13.6478883256732,14.3301416347798,9.32073395768447
"59",2020-03-20,21.5153901075487,18.7507872842776,NA,2.87028800518909,NA,7.65272587278634,21.2191321478291,20.6065729684033,11.3811021872557,18.0995048370028,16.1685464303305,4.19596107975692,0.849299829034921,13.5596952840807,70.220872767996,5.72926215436924,NA,78.5151834029979,12.9670414276713,19.9280610881867,1.10605451079051,9.79894453593045,1.54008934990614,2.23835920197724,16.0506855661086,15.5129159443353,11.0837510858685
"60",2020-03-21,26.5499462397453,23.0980368501855,2.32855845517432,4.75928096586909,NA,9.16449135195027,22.4419879777771,22.3426578705032,12.830924121938,20.1394111039813,19.2461472743665,4.51298925022744,1.01302027800551,15.6395282449472,79.0181556368896,6.40635677261288,NA,108.813573678844,14.1827015615154,22.7980722089012,1.39836891721372,12.2608442058315,1.84398657948628,2.49522009400742,18.0690352480744,16.5099653623077,12.7972536904525
"61",2020-03-22,31.9908791001013,27.9428631736371,2.61427114906074,5.93683501927999,NA,10.225544141674,23.4237173060452,23.8522969158074,14.2807460566203,23.2999974049766,21.3962519736245,5.13772123321347,1.26883347952205,18.086390551849,85.757768953398,7.13553559225987,NA,129.501184243534,17.6270719407406,25.627579140412,1.64064752433926,15.2774011136155,2.15303460956778,3.21076115037719,19.126266033866,17.2137649514647,14.7808355146732
"62",2020-03-23,37.894629900861,30.5878764637377,2.81427003478123,7.43330996215636,10.845999367507,11.3147664744878,23.4237173060452,25.814827674703,15.5312174752837,27.8797138156256,25.9698920537828,5.79975064801957,1.61673943358455,22.5111332234964,90.7147313533472,9.06265104418407,NA,142.044066239449,21.0714423199658,29.9731000106873,1.93032846764153,19.7535823316175,2.88959908126202,3.30249718324511,20.4718324885098,18.0055394892663,18.0637984733682
"63",2020-03-24,44.5546929456951,34.9351260296456,3.05712582458469,9.02791440948363,13.0151992410084,12.704463933595,22.8897943380397,26.9470569586812,16.7454433455801,30.6717142732092,31.48668730454,6.09813010258006,1.82138999479778,26.4057223953151,97.792319378943,9.84391406523442,NA,178.206661084813,21.2740523422732,34.2028946260951,2.31481408329728,22.5852534934405,3.96096558554455,3.61439969499604,21.5771192191101,19.2958387360541,21.2342284238813
"64",2020-03-25,52.0613741741945,40.356093861832,3.35712415316543,10.3771950956836,13.9285465561669,14.6763319498958,22.0802982252573,29.2869974789028,17.5609681838389,34.3202664478709,36.1205544070865,6.86272745489132,2.17952847692094,31.0139797399801,102.591891595739,10.9897664961083,NA,215.998201643932,24.9210327438057,39.526302350001,2.68613238334838,28.5697131653345,4.43483923166951,3.83456617387905,22.6343500049017,20.4492880627281,24.6582327528311
"65",2020-03-26,59.6019201300406,51.6868768669495,3.67140811644049,11.6774110296582,14.3852202137461,17.1928111326034,21.735831794286,39.4015790824414,18.0684058609777,40.1639189288424,41.1218063462008,6.86272745489132,2.5376669590441,36.2135621421464,108.476627706908,12.1877031283855,NA,233.590815352488,25.9340828553425,45.144812023819,3.08641877772971,33.9119381407325,5.04778449133115,3.96299661989413,22.7304618945191,21.7689122923974,28.5518748359269
"66",2020-03-27,66.8828365095626,58.705327973355,3.85712136746667,13.5909363664509,15.9835780152734,20.0754943754812,21.4430353279605,37.4390483235458,19.0289128927047,43.7557655891331,47.2493036039742,6.01421088098492,2.87534038504594,41.4131445443127,114.046583451771,13.6981449690828,NA,255.907371630933,25.7314728330352,50.9542700181684,3.47880478274825,40.4413242217745,6.19641300313406,4.55010723024882,23.5954689010759,23.8509860769869,32.6360728128775
"67",2020-03-28,77.7082610180301,73.7199248676555,4.14283406135309,15.1855408137782,16.8969253304319,22.930008075269,23.664843807725,40.0054347005631,20.2431387630011,49.4755612887152,53.9477530339874,5.65988527869434,3.20278128298711,46.612726946479,118.150325385151,14.5314921915365,NA,289.952337048416,26.5419129222646,56.3239682440213,4.04236589062722,48.6638745026695,6.8454138663052,4.77027370913183,24.1721402387804,26.0894597702779,36.3241546010276
"68",2020-03-29,84.7634125485747,86.8576971501684,4.21426223482469,16.2894977388509,18.03860947438,24.0755694942628,26.3689052908494,38.3448317507284,21.1130319238104,53.3061680095154,57.4674202223526,7.69259531288769,3.8474305508088,50.6908307913153,120.845839364001,16.5106918448641,NA,308.033634471098,26.3393028999572,59.8478327047373,4.59012621978062,55.631147876777,8.67394804428741,4.95374577486767,24.55658779725,28.1519835662796,39.9477174644867
"69",2020-03-30,89.3577272252654,94.635607518088,4.38568985115654,17.9822316906291,21.0069882486451,25.3807583241,28.6423837352596,38.4957956552588,21.4211190849304,56.5771808384964,61.776061404003,7.69259531288769,4.17487144874997,55.8904131934816,122.19939493912,17.812796879948,NA,311.291525898608,25.5288628107278,63.0476636518241,4.94564374110614,59.1342462213003,10.0492117781501,5.04548180773559,24.1721402387804,31.4070566661307,45.4408287038754
"70",2020-03-31,93.2973238399214,100.667634526205,4.74283071851457,19.6749656424073,21.691998735014,27.3432364927041,32.4315144759434,39.250615177911,22.8165726970621,66.4305100856503,65.9570212981903,7.17043126740683,4.52277740281247,61.4162439032348,123.07249627093,18.1773862897715,NA,331.979136463298,26.5419129222646,66.9418521281161,5.45916904968744,68.0671469998347,10.6157998332995,5.33903711291293,25.3254829141894,34.8869546347402,51.0629777926461
"71",2020-04-01,98.3431682145669,108.92566281807,4.71425944912593,21.6375557314254,25.3453879956479,28.5826963886646,35.3078091745534,39.3260971301762,24.2301490833773,71.5548978843367,71.2702492132755,6.88137617080135,4.77859060432901,64.3320881522927,124.025121063701,19.5315755262588,14.2080836480346,344.684913030588,30.3915033461045,70.8996900445853,6.0648655675013,75.9296566175425,11.3317611029883,5.57755079836952,27.199664761729,38.2202276889421,56.9372008197444
"72",2020-04-02,100.634681431688,118.309785877008,5.18568539403852,22.2263327581309,29.9121245714403,29.709478112265,38.4941236610375,44.6098337887411,25.2993927602054,71.9413907322865,75.3114824155223,6.88137617080135,5.23905436705879,67.1255892860056,122.941613908097,19.3753229220487,16.7848645615321,350.549117600107,28.973233189953,73.758128539813,6.82330294632907,80.2696062332575,12.6761200338428,5.90780051669403,29.3621822781209,42.2377503437132,62.653877635388
"73",2020-04-03,102.632700345138,126.69002600406,5.11425722056691,23.3302896832036,34.0221874896535,30.592123795752,43.0927505145037,51.1767636358147,26.4230047595842,77.074732033242,79.18528449553,10.4246321937072,5.50510009663599,73.2019640148117,120.620522891276,19.8961649360823,18.8606047418495,346.639647887094,27.9601830784162,75.3262192932679,7.78978391171031,86.273527562621,14.8085514414052,5.99953654956195,28.4971752715641,46.3530229414229,68.1469888747767
"74",2020-04-04,102.440800223507,136.31857273337,4.85711579606914,22.5697860237091,37.5614083358926,32.6485004413228,47.3813575800958,55.3282710104014,28.4527554681393,NA,83.2530175876276,10.6577411425826,5.88370363488048,77.8713929171492,117.717916566172,20.0524175402923,20.1847838223968,335.399922462184,28.3654031230309,79.0931088892056,8.14003450679397,89.9517808243705,16.7194984274091,6.12796699557704,28.5452312163729,48.5230716746569,72.3827313027457
"75",2020-04-05,101.31197597862,142.202199655904,4.91425833484642,22.7660450326109,39.0455977230251,32.5546019643561,51.2221582854252,58.1965851964795,28.3440188230382,NA,88.0567248933087,10.3593616880221,6.15998189251834,83.3564425884541,115.656933536246,20.5211753529225,20.506881436584,326.766510179282,27.7575730561088,81.4597108012463,9.1328501033845,94.174960495268,17.6723965201604,5.63259241809027,28.0166158234771,50.693120407891,75.7107074647136
"76",2020-04-06,98.0045209411008,149.019874175932,4.9714008736237,22.2508651342436,40.0731134525784,33.6719938402599,55.6485519234058,57.0643559125013,29.1414208871134,NA,87.5929768209198,9.8838194323163,5.9041686910018,86.4354109913055,113.685414399903,18.8544809080151,21.1152880411598,320.576516467012,27.1497429891867,81.3266256081487,9.64900887508673,94.0971138653897,17.9299365452283,6.4031750941808,27.8243920442422,52.7165442267173,80.1220013854464
"77",2020-04-07,93.0941354758418,156.474796122288,5.12854285526124,22.0791385014545,39.8447766237888,34.0194182050367,59.9371589889979,58.8759227668664,31.4067676600545,NA,86.4727542044996,10.1542258130117,6.44649267821687,89.3104742019151,110.024021718122,18.2815546925782,21.4731742791455,304.775743043587,37.0776340822475,82.0209831373538,10.3942789383099,98.0867536466524,18.6613502164212,6.91689687824115,27.8243920442422,57.6822413279916,84.7418564813431
"78",2020-04-08,88.7933151028218,161.197410610554,5.01425777770667,22.1036708775673,42.2423133260798,34.3480628744202,63.3473766556133,58.9514047191317,33.2371678525908,NA,86.3342320530068,9.78125149481113,6.84556127258268,91.9612417010587,107.747662648092,18.541975699595,21.7952718933327,277.08366590975,34.4437037922518,83.1377414968254,10.9394058043423,98.7289883431483,19.8563359327363,8.54979826329012,27.0554969273029,61.0155143821935,88.3969285870932
"79",2020-04-09,83.8942178800116,163.659106147875,5.05711468178963,22.3735270148073,44.9823552715553,34.2166050066668,64.7252423794983,50.4974260654278,33.8533421748308,NA,86.3583228619621,10.4432809096172,7.35718767561576,96.9569189109831,104.435841846789,17.9690494841581,21.6163287743398,270.730777626105,41.1298345283948,84.0982694122258,11.4660984285283,101.317388786602,21.4942904921683,8.71492312245238,27.0074409824942,64.5247373336846,91.0497066999692
"80",2020-04-10,78.6564733837353,169.202285815248,4.88568706545778,22.2999298864691,47.7223972170307,32.4231440966028,64.9835922027268,51.5541733971407,34.6688670130895,NA,85.8078478773341,10.9467962391881,9.10694997398891,121.690618729915,101.191947335058,17.2919548659144,22.4036784979085,263.563416485582,42.7507147068537,85.0472247021394,12.0243926101654,109.024205144553,21.504592093171,8.18285413181844,25.3735388589981,65.394711825837,92.7211969814986
"81",2020-04-11,69.8516442736157,164.846306832541,4.71425944912593,21.5148938508618,49.4349234329529,30.0475126293451,65.3625052767951,49.7426065427756,34.2339204326849,NA,83.204835969717,11.6181500119492,9.89485463465986,132.803451707094,99.0713217094111,16.9273654560909,22.2247353789156,234.405288209365,44.7768149299273,85.4522665941757,12.4246790045467,105.25837442419,23.374332675164,7.9993820660826,24.2201961835891,66.3233362837524,93.8540292638637
"82",2020-04-12,64.7719351716236,164.209059406213,4.69997381443161,21.7602176119891,49.8915970905321,29.8033765892317,65.0869321320181,47.5536299270844,34.1976748843178,NA,81.8268416974755,8.62503110838923,10.252993116783,143.549255338238,97.2074905931201,15.8335972266204,22.1173695075199,216.81267450081,45.9924750637715,85.8978126754157,12.6722245379141,103.370593649642,23.1013402485921,7.85260441349393,22.8265737841365,68.1219352338203,94.8113100534649
"83",2020-04-13,60.0986027977909,163.152799973532,4.65711691034864,21.0978434569454,47.8365656314255,28.714154256418,64.4324459131728,46.5723645476367,34.3789026261531,NA,79.1599891461269,9.22179001751021,10.345085869329,157.761447237492,95.7213959163974,14.5314921915365,22.1889467551171,212.414521073671,46.1950850860789,86.0308978685133,12.8486665670164,102.426703262367,23.302221468145,7.94434044636185,21.9135108327711,68.3272101139911,94.6762704436465
"84",2020-04-14,55.176929090083,160.132421761074,4.48568929401679,20.5335988063527,49.3207550185581,26.319743093767,62.8823469738021,47.402666022554,34.1614293359507,NA,76.1088881919418,9.4548989663856,10.4371786218749,168.099440484152,93.9304613059879,13.4898081634694,19.7911089606125,183.907971082956,45.3846449968494,84.3933713621379,12.8802681244676,97.3569414915434,23.8688095232944,8.65988150273162,20.0873849300402,68.3663100911665,94.3911868229189
"85",2020-04-15,48.5620190150444,171.175134011824,4.64283127565432,19.0861886157018,49.4349234329529,25.4277075625833,61.5561512145628,46.8742923566975,35.0675680451272,NA,72.5350166834272,9.66003484139593,10.7850845759374,185.553724940052,90.4264588073608,11.4585243087385,18.8606047418495,171.690878229792,42.7507147068537,84.2139956670933,13.241052572035,95.7513547503035,24.4972071844602,8.49475664356937,19.5587695371444,69.5197594178404,94.6177532793919
"86",2020-04-16,44.0580102779448,169.883180325571,4.8999727001521,19.1352533679273,45.0965236859501,24.1788578189262,60.1610621691292,43.4776045047629,34.7232353356401,NA,68.5720786102851,9.79990021072116,10.918107440726,192.119472130238,88.9652152121886,11.3022717045284,17.214328047115,155.890104806367,43.7637648183905,85.4349076559456,13.0935786372629,95.4302374020556,25.5943276912495,10.1093108220448,17.8287555240309,70.1942340241159,95.2674438466291
"87",2020-04-17,39.3169484494188,169.071344563262,5.15711412464988,18.0312964428545,43.2698290556331,23.0802456384157,57.1125342550337,37.5900122280763,33.9802015941155,NA,65.2065925992336,5.6971827105144,11.6650819891543,197.93077010913,87.1560564753088,9.84391406523442,16.0690920855606,141.392487953946,44.57420490762,86.7715458996655,13.1567817521652,88.9008513210135,25.156509648634,10.9899767375768,17.7806995792221,71.0446585276806,95.3424658520837
"88",2020-04-18,35.6256931686379,163.694023815071,5.35711301037037,17.3198575355854,38.7030924798407,20.0379349846945,54.5118127012007,35.7029634214459,32.6391163045344,NA,62.2277640719143,5.24028917071864,11.8288024381249,207.045332202339,84.9791017314809,10.5730928848814,16.283823828352,131.618813671416,43.1559347514684,85.8978126754157,13.4701638635559,89.1441220393832,24.7495964090267,11.3385736624749,16.3390212349609,72.7552825291038,96.3867721680123
"89",2020-04-19,32.1150497670389,164.156682905419,5.18568539403852,16.9028071416691,38.2464188222615,20.2726811771113,51.9283144689163,32.532721426307,32.1860469499462,NA,58.0383723945926,4.75542255705784,12.1050806957628,209.14555568243,82.8767002323046,10.1043350722512,17.9658891468851,121.519350246134,40.5220044614727,84.7347638139971,13.6545062820209,86.8768389441778,25.1462080476313,12.4027116437427,16.0026296212999,73.2244822552085,96.7738857161583
"90",2020-04-20,29.9364189744067,167.334190620259,5.42854118384198,16.1668358582873,36.6480610207341,19.512103513681,48.8108932686265,32.2307936172461,31.1892943698521,NA,55.7473364629462,4.56893539795754,12.6883347952205,209.77766177838,80.6517000641456,10.2605876764613,17.6080029088993,116.469618533493,38.4959042383991,84.3875850493946,13.6413389664163,88.8716588348092,25.1307556461272,11.7238650005201,15.0895666699345,73.9282818443655,96.1482021906666
"91",2020-04-21,28.4012180013602,163.781317983061,5.68568260833975,15.3572674465673,35.0497032192068,18.9299329564874,45.1939957434283,30.419226762881,29.9931912737392,163.646145473252,53.2792330854787,5.30555967640375,13.1078684457076,210.654454105019,80.1381110454343,10.4168402806713,17.1069621757193,105.555682251333,30.3915033461045,82.8599984851433,13.1883833096164,86.9644164027909,24.8526124190539,11.3385736624749,13.6959442704819,73.6252570212562,95.1128985153925
"92",2020-04-22,25.7146162985289,161.371998946534,6.15710855325235,14.8911523004254,33.108840174495,17.0895228079401,43.2305370868922,28.2302501471898,28.3983871455888,160.582555446838,51.1520146547282,4.88596356842806,13.0260082212223,216.078332218652,79.3660707785973,9.58349305821764,16.7132873139349,100.994634252819,29.3784532345677,80.9968057817763,13.0725109322955,86.0302568442514,25.4913116812223,10.3111300943542,12.5906575398816,74.280181638944,95.654557394775
"93",2020-04-23,23.242491202226,155.505830857598,6.84281901857975,14.0815838887054,30.1404614002299,15.1927735732126,41.9904579353957,29.0605516221072,28.1446683070194,NA,47.9937096006921,4.73677384114781,13.3432165911029,224.968598600395,76.7848717748805,9.84391406523442,15.5680513523805,89.5920142565329,21.8818824091953,77.930060027787,12.9987739649094,81.709768886006,25.2080176536476,11.4486569019164,11.6295386437075,75.3847559941487,96.091185466521
"94",2020-04-24,20.792942590821,153.864700499384,8.55709518189827,12.6096413219418,26.3729037252012,14.469755300569,41.1809618226132,26.192237436029,27.3835117913112,NA,44.39695182367,4.4850161763624,12.8213576600091,205.842291568113,75.2441047187466,8.95848264137736,14.7807016288118,76.8862376892428,19.6531721638143,74.0648031152119,13.0014074280303,71.2783204823144,25.4964624817237,11.8339482399616,10.2359162442549,78.561629139649,97.0784750583041
"95",2020-04-25,18.3546822218648,151.080016540499,8.3713819308721,11.8246052863345,23.8611986085154,14.2819583466356,42.1799144724299,24.9845261997856,27.7640900491653,NA,41.8939167732173,3.96285213088154,11.5934542927297,196.421871686541,71.3723062131713,9.06265104418407,13.8501974100489,71.8365059766018,15.8035817399743,71.0617068013998,12.9487381656118,72.0567867810973,23.9254683288094,11.8339482399616,9.6111889617417,79.3240786945691,97.335050316959
"96",2020-04-26,15.2165508210785,143.921894765309,8.92852168395062,10.5489217284727,22.1486723925932,13.2678547953952,41.3531950380989,25.2109720565813,27.7822128233488,NA,40.5881949278416,4.06542006838671,11.1534555861213,195.891718186712,68.4431920677468,8.38555642594043,13.0628476864802,71.9994005479773,14.1827015615154,67.8040127268792,13.0172082067559,70.8307023605142,24.394191174433,11.687170587373,9.17868545846332,77.7209796303781,97.2945384340135
"97",2020-04-27,13.6249086357877,140.526151630494,9.68566032274963,9.5430943078509,21.0069882486451,13.0143289075851,40.991505285579,23.7768149635422,27.6553534040641,NA,38.7584979876887,3.62717524450098,11.5115940682444,183.535063536858,66.1005634469153,8.48972482874715,12.9196931912859,71.1849276910998,13.372261472286,63.7709527447461,13.0830447847792,69.0207682158438,24.2396671593922,11.2284904230334,9.13062951365461,78.9526289114029,98.0732668506326
"98",2020-04-28,12.7670022096735,141.547493395978,9.7999454003042,8.41460500666545,18.2669463031697,13.0800578414618,40.3025724236365,21.6633203001162,27.7640900491653,NA,37.6286390476865,3.69244575018609,11.6343844049724,171.239580444676,64.6409765905131,9.32307205120085,12.7765386960916,70.6962439769732,13.1696514499786,61.7515295973079,13.2094510145838,66.8897167229255,24.3993419749344,10.0726164088976,9.0345176240372,81.5234524106847,98.6674411338334
"99",2020-04-29,12.5751020880426,124.708448390684,9.99994428602469,7.87489273218545,16.2119148440631,12.7983624105617,40.0786692435052,20.0781993025468,27.1116701785583,NA,36.2048722384299,3.58055345472591,11.7469422136396,157.129341141543,63.6784113651219,9.53140885681428,13.1702135578759,64.5062502647037,12.9670414276713,58.5806302139379,13.3200564656629,62.4135355049235,24.5281119874683,9.68732507085232,8.16951061748045,83.419801303691,99.2226039741977
"100",2020-04-30,11.4349896007066,119.680304314453,10.0856580941906,6.99172719212727,14.6135570425357,11.7279197731413,39.2519498091742,19.2478978276294,26.7129691465206,NA,34.5329700969341,3.58055345472591,11.4911290121231,149.686801624717,60.5074133592721,9.53140885681428,12.8839045674873,55.3841542676749,10.7383311822903,54.1598872779987,13.0593436166908,60.3700614706182,23.3485786726573,7.68747955433167,7.73700711420207,83.5371012352172,98.709453456888
"101",2020-05-01,10.6673891141834,112.557100206459,10.1285149982736,6.64827392654909,13.1293676554032,11.1551390636444,38.5457936256831,17.7382587823251,26.0967948242807,NA,32.4358651773777,3.61785088654597,11.2557808667279,139.736228243316,57.9759165186564,9.79182986383106,12.1681320915158,52.4520519829156,9.11745100383136,50.1441862340958,12.4457467095142,61.5864150624666,23.1786022561124,6.49491112704872,6.24727282513211,82.012202125377,98.3523487109239
"102",2020-05-02,10.0239592945977,107.668626799013,10.2285144411338,6.28028828485818,13.9285465561669,10.7889350034742,37.2884911526381,14.1151250735949,24.701341212149,NA,29.2269694245355,3.58987781268092,11.3376410912132,130.866352380797,55.3400451355284,8.28138802313372,10.5576440205799,44.7960071282664,8.50962093690926,45.8738874294844,12.2008346392677,NA,22.2205533628598,5.8344116903997,5.86282526666244,79.7346284549106,96.1091907478301
"103",2020-05-03,9.31280002031884,99.6026456767258,10.3427995186884,5.51978462536363,11.7593466826655,9.71849236605382,36.8406847923754,12.9828957896167,24.7375867605161,NA,27.2214095790091,3.55258038086086,11.071595361636,127.542697747255,52.5931722548079,7.91679861331022,7.47982237390236,44.6331125568909,10.1305011153682,42.6682701696541,11.6030385108166,NA,22.7510858144997,4.53176002367524,5.23809798414923,78.4932041795921,94.7918043320467
"104",2020-05-04,8.95157626195495,89.7733223610384,10.3285138839941,5.3971227448,11.9876835114551,8.62927003324006,37.1162579371524,12.6809679805558,24.6288501154149,NA,25.9012332482603,3.60852652859095,10.7543869917554,124.789977651991,50.8784476278201,8.177219620327,6.9787816407223,43.9815342713889,9.92789109306081,40.2843093193832,11.6214727526631,NA,23.5700630942157,4.40332957766015,4.99781826010568,78.6398290939998,92.5711529705893
"105",2020-05-05,8.55648777624446,83.3921186809607,10.41422769216,5.00460472699636,11.6451782682707,8.10343856222652,36.6167816122441,12.0016304101689,24.4476223735796,NA,24.5762387557203,2.24717026715871,9.89485463465986,121.180855749311,48.1382017021798,7.70846180769679,6.19143191715363,36.1625948453642,7.90179086998717,37.5300244535363,12.0480937782538,NA,23.6679283037415,4.07307985933564,4.85365042567956,78.1510793793074,90.9566794132055
"106",2020-05-06,8.12753456318735,77.6219741768138,10.771368559518,4.14597156305091,10.7318309531122,7.90625176059644,34.8944494573879,11.6242206488429,24.6832184379655,NA,23.0223815781053,2.37771127852892,9.64927396120398,113.71792571326,44.9473228310896,7.23970399506658,5.65460256017499,32.0902305609763,8.10440089229454,35.0071920974244,12.03755992577,NA,22.6480698044725,3.39423321611303,4.56531475682731,78.3856792423597,88.4674492722205
